epoch,learning_rate,train_loss,validation_loss,train_accuracy,validation_accuracy
1,0.01,1.9690696103102447,1.783888875191995,0.275,0.375
2,0.009900990099009901,1.668486863326176,1.6386867348205798,0.325,0.375
3,0.00980392156862745,1.3811174770392505,1.5291487647204633,0.4,0.375
4,0.009708737864077669,1.1866641587826925,1.4964340618811804,0.55,0.4
