epoch,learning_rate,train_loss,validation_loss,train_accuracy,validation_accuracy
1,0.004,1.599951326449732,1.6140263056752158,0.3,0.15
2,0.0039603960396039604,1.5722811488862463,1.605924083706946,0.3,0.15
3,0.00392156862745098,1.5387457327237084,1.595026112130557,0.325,0.175
